"WF"
970.92550660551
1361.3728581762
988.623922380582
1002.68283685881
970.92550660551
964.404386135188
880.418805789197
970.92550660551
1756.57264481373
1676.57388021034
2308.8661747808
2278.1769768336
2354.25746599936
2373.57555660355
2586.03816088952
2354.25746599936
1284.87158008298
2354.25746599936
7349.46404973992
7208.72789268965
7390.28494796277
7535.55735720102
7349.46404973992
7556.15579121539
8548.26623298562
7349.46404973992
2910.1192252827
3798.03548125872
3701.19001853566
3634.00016766619
3723.93778343474
3557.11370860898
3033.65334903088
3723.93778343474
9091.80532520471
3723.93778343474
6466.65948909841
4486.56884240967
2552.18036116198
5558.28539776577
20977.7159254028
6466.65948909841
6466.65948909841
3835.94883330662
5074.79094579059
3041.16615212435
7751.02084847539
3129.3451272241
778.267584035913
2761.39407086425
2761.39407086425
4650.4907966813
3515.22751112139
2761.39407086425
1753.40947296438
1837.48208256817
5352.89908452806
1809.13493035887
493.531398154934
2691.43383502328
1753.40947296438
2783.70420084806
784.510306760524
334.500931471322
157.662764596379
403.387363452152
1437.86291809085
448.601723350356
418.932998132627
1444.2268278185
2397.20294730419
418.932998132627
11457.4840959972
11214.352386877
5129.77342330182
11348.3644946696
3053.21448813682
8923.38055587695
11457.4840959972
11457.4840959972
3228.98213615615
327.87789589109
616.931673534753
309.366429912254
1066.79908441123
396.16572501715
308.086787204285
308.086787204285
1094.81482970706
308.086787204285
102.43720860575
96.341996625703
128.720129287547
101.820766595547
281.241877766511
113.896825296107
102.43720860575
102.43720860575
1385.20528617785
5304.44815094748
4140.90375443708
5324.14763921496
1811.18824154464
4751.71685479354
5270.32228830551
5270.32228830551
390.704157620071
5270.32228830551
2925.90393380517
2929.44159237073
4717.83962785168
3182.30780167868
2925.90393380517
2925.90393380517
3440.75785776358
3071.40820435298
3635.94844722547
8560.84106904717
5234.29241739259
7667.39373652308
8518.83598589273
8518.83598589273
7001.68075901351
7499.86040405793
6720.83579661765
8518.83598589273
1626.56009779863
1959.70236196325
1880.21434260912
1540.66712921598
1626.56009779863
1626.56009779863
1317.35805726092
1367.34814453107
1819.94384121471
1422.71577746572
1492.27016860445
1834.5531656071
1718.12982372335
1718.12982372335
1988.14370584534
1942.32318986941
1544.22129271294
1718.12982372335
6655.91255143557
6655.91255143557
4038.3939730183
6748.38676485183
6655.91255143557
7634.80973470328
6655.91255143557
3682.14454742811
2372.86578907648
1321.50604453048
2183.0605288246
1306.39496364624
1321.50604453048
866.866178337881
1321.50604453048
1668.00347487026
2837.9683344532
1321.50604453048
1125.03579026034
1125.03579026034
1010.11630337944
1141.49904581157
1125.03579026034
761.616932425808
1125.03579026034
1309.57387499909
5479.13521280301
7157.4967789002
7979.95136265448
7061.48550992553
7157.4967789002
7673.15392859692
7157.4967789002
4453.62265227962
1112.23486340999
7157.4967789002
1573.38238910515
1573.38238910515
905.383388858098
1701.01484864686
4347.14129308067
1533.4633254492
1944.28514883855
1573.38238910515
1907.16348369744
3655.40038078385
6731.67934870709
3387.58917025032
1315.85248984044
3948.45374319299
3128.50439452074
3655.40038078385
3041.34713292629
3655.40038078385
7362.8252037329
7227.38415401364
10782.1192390918
6957.62210815338
2237.32813925731
7331.24446936729
6097.41555279866
7362.8252037329
8174.04696812906
2769.17148570524
1856.065139887
2738.16362129276
9164.7014804964
2605.51958227601
3113.9842308537
2593.81038631644
2331.79958534203
2593.81038631644
4389.60042713654
4382.67667691496
2987.48854258828
4228.73516510154
1201.06340359014
4402.95051627517
3963.9196734211
6653.8921552309
7504.72277719
1706.77416266288
2885.5347398345
2120.72642474855
6044.24152965194
2042.19063193219
2421.16517169017
1601.49055603342
1322.32655000343
2072.84861686523
2932.758637861
2410.64161315017
5388.65504952132
2885.29591105279
8543.35616513386
2649.12570711154
3483.9222792543
2993.7780604608
1269.72604459377
6354.32167635169
3313.23224704543
6724.49121352535
1754.41492279502
7190.53284993574
5156.52481568189
7413.15946570125
18696.1328971848
6501.19351600649
17369.7937239785
16222.0940861678
8492.11908022197
16656.9486114603
17369.7937239785
18045.0638955869
17369.7937239785
14247.071525549
13948.5376781427
5905.32024220842
11187.9015693163
5493.19524388563
5337.29716690867
4897.86420104207
5337.29716690867
6204.85164509302
6647.46510045672
5337.29716690867
702.68413619924
848.802582341794
584.150876033298
774.2918052725
702.68413619924
706.47571854668
702.68413619924
370.657423376778
452.168594656229
129.06418428187
191.742999171388
143.288752840474
155.573219693009
155.94042623657
155.573219693009
496.250119750351
403.25848537766
155.573219693009
12547.0354618647
13309.2174948276
7437.14622361894
13164.610330559
2957.41463878757
11503.028342195
15108.4504829871
15169.3562592853
14200.178207355
3531.57469592771
7143.8603940847
4470.85101718084
14801.7845845856
5612.90808070021
3417.14557410577
3322.26319226684
4017.87274939117
4614.20353629709
726.34695754752
563.52316160695
633.710598124576
741.827922311033
2212.74380131192
715.861819768037
605.428648319317
483.042154410583
933.950880041999
1537.0298565125
1540.82682590182
1297.0682234045
382.433382844601
1321.77990732622
1629.46397172204
1888.44480298002
874.85751247258
1325.38293805726
3901.77093935628
3916.39655206562
3083.0396159191
3696.51350636149
3901.77093935628
5026.30398560494
3901.77093935628
7039.96553856032
4741.92532708224
6977.25857591058
8820.8193699353
7189.97334911253
6891.71851654392
6136.96328951111
6891.71851654392
4413.86389138291
5898.82152718839
6891.71851654392
2116.26500461807
2759.24621917568
4722.95057874909
2258.28732406572
2116.26500461807
2007.60001206335
2116.26500461807
1275.51583848245
132.900859604575
210.491170541602
117.436248451821
245.166878429679
272.839520988043
284.131178418556
272.839520988043
407.695301458377
4085.11455804208
272.839520988043
870.777351486118
757.855491573821
540.112429852567
837.318977753082
870.777351486118
1005.30141790607
870.777351486118
1384.11143835369
487.160735898256
500.627027312609
695.416727725662
455.468621415314
442.837915278593
413.677169973591
442.837915278593
300.610163906029
790.073209783569
442.837915278593
7409.5964116298
7319.6811351346
12921.32481925
7041.63176108563
7409.5964116298
7653.79306973743
7409.5964116298
6954.19588656437
6117.36844547711
9676.93721640775
5597.58211478452
10328.3187884831
9632.21068081387
9616.99968863876
9632.21068081387
10219.1129747774
11265.9370856012
9632.21068081387
5291.04922727916
4620.30528280112
5644.1715462339
6040.08214469759
16285.5808689107
5295.48037237119
4476.25579737441
3736.89692881219
4267.44803564309
10506.0072236676
10124.257302244
9087.92701402262
2852.70652416859
10296.0641381076
12091.8202281465
14676.3435248301
14443.3027485098
10840.8484418174
836.89791127984
788.468762818706
848.253525752195
798.390770163444
233.049104782457
798.653573859101
1117.28563744655
733.794404061085
9781.34493452434
2405.52210660444
2229.87086672144
2336.73707003982
8084.4776192914
2771.71936642833
1790.1039170997
3048.3775133471
193.417548161131
2254.08954517114
1698.48001141534
1753.08313967183
2682.49237745985
1716.54800825643
474.390371144614
1698.48001141534
1698.48001141534
3530.61181954932
1571.32233953095
1360.92405940238
1010.69471143241
1450.41929380281
5502.58596754607
1464.97378881751
1464.97378881751
685.020312779021
1539.17547792959
1464.97378881751
2793.8934928419
3006.30891956098
3203.75761250727
2815.83391391951
8868.72508089306
2751.84971041924
2793.8934928419
1297.37519293542
2721.17522795391
4635.17044720039
4148.17646524029
4586.62247368988
1592.88816582383
4564.87374363655
4644.03969624056
9683.15343739146
4766.3156209069
4644.03969624056
9212.78797419442
9263.82358883843
4599.58029563411
9359.85112982372
9212.78797419442
8808.84339657158
7645.18779557367
11643.8722321747
8917.11922105883
4019.53220959714
8141.68075929876
3910.58175143028
3946.90247482836
4321.29972544247
5003.36974120848
3438.19095134983
4105.69829459387
3946.90247482836
249.608245339443
219.113928108026
312.811797148861
225.220188559914
249.608245339443
249.238783745304
328.350581420254
287.516509989295
1854.03349820256
2664.36854517128
1904.65879993587
2625.4454452469
2337.19811911412
2300.76181406862
2008.53647583484
2104.11339238201
370.0330117202
2337.19811911412
3819.98147017334
4769.35031843809
1751.86484516103
3871.16312165735
3819.98147017334
3714.3631915462
4507.65460899939
2296.91555797164
4941.18890053282
1573.76064976758
4302.76749590653
1888.66572214401
1905.93125963714
1931.47193503306
1725.37710460507
3204.39540200777
1404.29851694667
1905.93125963714
984.877567916488
944.240182901946
2449.95889303172
994.958266140893
984.877567916488
914.444922215327
849.064560837789
1407.37122664122
2346.92876815548
6914.45516345318
2648.23731798096
6956.36371490348
7058.17935071963
7429.6594680866
9099.18615955929
5236.19467373035
2692.81713138175
7058.17935071963
1757.92051903422
1757.92051903422
1788.99539843706
1650.97893255019
6080.34087239244
1720.20513387482
1757.92051903422
1583.45673697622
2485.56492848293
6895.13111189524
6758.18905259246
7516.22795279528
2032.95038516393
7294.66494449922
6895.13111189524
7853.5295547783
4875.86613246236
6895.13111189524
6331.13643958372
7379.5596971491
6372.16837584464
6813.87823653438
1828.26950681714
6760.54192020952
6331.13643958372
5059.86421460663
869.101034810233
369.636260987631
541.770154522156
512.559256969717
1531.28214620805
417.634829832889
545.052408584042
422.239540524777
2569.80811862092
545.052408584042
10238.732263422
10740.9876490054
6102.90669289281
11330.1877525797
10238.732263422
10087.4514372596
12227.2884261573
10441.1949976112
11664.7927919161
8311.83392879618
14910.565025745
8035.27833169847
8762.61113258018
9346.15697239891
8034.4295588983
9061.06804091184
7689.75964223471
8762.61113258018
866.4228404278
924.569783552913
763.194587670392
818.4484555171
866.4228404278
1115.8279065827
695.720953979979
734.684360171357
1223.20571609478
826.527362820237
996.108750244172
928.747085627817
882.197365163606
742.239531501665
1118.64705966994
1011.54830272093
622.329814356664
882.197365163606
990.139892779577
994.590633446644
790.55805723402
986.222572929092
339.968697076744
1191.44717160839
990.139892779577
72.8833965859754
7752.91151833081
2502.5083546718
3247.50605804795
2658.10292781648
7178.69752215527
2933.67808795699
2651.73262802912
2332.08088260116
21.242236512974
2651.73262802912
975.422528835669
975.422528835669
3994.46076079176
972.88545253524
3380.26054486688
955.288869667672
975.422528835669
1091.33962218414
369.975501966991
6981.85948157272
1435.59028527072
7024.60378882146
1693.62874474153
7007.7671759148
6981.85948157272
6105.66112390235
17939.4105769998
6981.85948157272
588.189037388831
714.286284839517
429.721093549577
567.533554868024
2082.37349514172
575.796739421188
588.189037388831
778.854852094298
815.986767027147
2479.21371564728
3429.29162706483
2659.85937866776
878.45953496463
2710.50378288194
2559.37754748112
2019.20031247599
1843.7219817918
2559.37754748112
6221.7556997411
5658.23087884326
9195.95630244596
6888.49017276216
2265.68291276334
6475.90607904754
6221.7556997411
3333.06849583396
7259.21915708593
2326.33113632346
1091.569537738
1525.85442700612
6388.97229313476
1683.67862301309
1687.1066882155
3287.55432875957
1452.72160332067
1687.1066882155
3420.16055174967
2572.06794016718
4164.44576133198
3258.71182737133
3420.16055174967
3398.43294155617
3080.90609852718
6067.18719386356
1880.6967144947
3113.33555659404
1930.57325668094
2444.11559293621
2320.30484102261
2253.23701789577
3050.11210109933
1437.83710334564
4222.19296736431
2320.30484102261
2673.14845520403
2830.01504391722
2831.90715934662
2583.05445692574
2673.14845520403
2926.94645135749
3413.37409142157
2112.11233453309
6970.63765285967
6877.65941549481
6870.66176034433
7512.2213157661
7228.82231076268
6604.59500768093
5945.15740933864
10595.8506854519
3313.98837605285
7228.82231076268
3197.10765488195
3251.81129094789
6008.32781158733
2730.60351608835
3197.10765488195
3406.86991943315
3197.10765488195
3223.19613070306
2953.42942837141
4737.84719055818
2615.92285375182
5661.49857712853
4637.30301659681
4598.39036357488
4637.30301659681
4784.32698188872
4942.89786320315
4637.30301659681
1736.86569872811
1429.37289879024
1999.05258750585
1782.17277091181
1736.86569872811
1713.8147062171
1736.86569872811
2089.99077929158
1695.94331739812
2395.91551488069
1708.24068272859
1918.87272131093
1975.28784240493
1989.25781505985
1975.28784240493
1634.32288962478
2026.8122767035
1975.28784240493
26482.3548977579
25649.9077097326
6450.04367999522
28342.5339867071
8701.58742294005
27341.863807897
23442.7415575021
28296.546626313
11852.2861870793
991.368502575822
2497.6480473874
653.998333018348
2368.30909890746
673.510704869845
798.886786352352
647.68630254349
1416.63156578535
672.505702716036
1034.27860044347
1104.00757786206
1303.63767674337
1062.14881558312
3376.94450294196
1120.06290823755
1308.8885811782
1290.56819982156
2166.24170116595
17013.8686311506
12926.4668691326
16154.7785583762
5322.053566679
15322.8429009682
12621.358405892
12657.4709698055
8081.74499511345
16862.2060933896
2703.76393895049
2504.74251952698
1320.57415007582
2939.79108064991
10478.9932793931
2986.29770126851
3181.56569515444
4282.39323732611
2638.93016186573
10474.8959775862
24732.0413688094
9359.45137688784
2831.00916777415
9121.35810218583
7615.58978363953
5893.43401978215
10296.4965182117
10044.0830240653
4941.64056594765
4891.03192924225
9443.98107132329
4514.59329047754
1774.76514952056
3997.49463018626
3403.37511691048
3875.05002361898
4628.92431883462
1730.11158588075
929.422701727745
1783.96523188668
4932.14017561462
1742.49473170214
1979.35560723164
1629.83526013994
1712.50457772845
1637.66589434809
872.430289556025
985.999556542924
823.695610767337
870.325742030448
872.430289556025
867.927435851244
872.430289556025
872.430289556025
2668.67949929632
2491.29827932386
2982.05657881929
2823.79845014704
2817.31558884896
2842.68357866304
2817.31558884896
2817.31558884896
924.518313276667
2817.31558884896
2446.71447139144
2823.60474391721
2391.27690010261
2440.21104374508
2446.71447139144
2450.98739235978
2446.71447139144
2446.71447139144
205.76696455898
202.132656281712
238.586408590169
235.082604443046
234.409615158722
232.617334631536
234.409615158722
234.409615158722
2770.81481786067
234.409615158722
406.147952269257
464.218024159018
411.637458755167
411.59584888437
1502.03111171636
464.869181151614
287.160209631624
599.697459347999
3440.04028418161
8076.17502359465
8668.89111832926
8656.73739914047
2478.11714393385
8810.16445435059
10573.3641711122
10843.0408877795
1801.28465942435
8817.59499418306
3123.78208044749
3188.47912270662
3137.66576120283
2769.73794638077
977.277280020677
3142.47253946138
3655.89048313346
3873.17962818751
1704.9307535584
822.747913496757
944.190585411104
1035.35575750929
2585.242745257
950.390053018807
805.797146624241
707.117291608337
1472.81408777809
948.104809404669
2957.05519261751
2771.29760535644
1592.04916436613
3001.15929423006
2957.05519261751
2970.90580978871
2957.05519261751
3779.55104127167
2018.57446581048
1536.76140695148
2686.95774015983
1420.37421807707
1435.46006633081
1307.18984592066
